debug37T227:debug24O3B4,1,1604980757899,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 913, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug37T227:debug24O3B4,2,1604980757905,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug37T227:debug24O3B4,3,1604980761109,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug1USQVF:debugLLC43C,0,1604980977950,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug1USQVF:debugLLC43C,1,1604980978892,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 939, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug1USQVF:debugLLC43C,2,1604980978900,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug1USQVF:debugLLC43C,3,1604980983124,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugMNRLD5:debugVWX9NE,0,1604981132257,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugMNRLD5:debugVWX9NE,1,1604981133176,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 917, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugMNRLD5:debugVWX9NE,2,1604981133183,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugMNRLD5:debugVWX9NE,3,1604981137024,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugINVXOM:debugXJSYC3,0,1604981343872,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugINVXOM:debugXJSYC3,1,1604981344851,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 977, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugINVXOM:debugXJSYC3,2,1604981344856,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugINVXOM:debugXJSYC3,3,1604981348102,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugINVXOM:debugXJSYC3,4,1604981348123,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugINVXOM:debugXJSYC3,5,1604981348943,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugINVXOM:debugXJSYC3,6,1604981359736,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugINVXOM:debugXJSYC3,7,1604981360236,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugINVXOM:debugXJSYC3,8,1604981360241,"{""phase"": ""command_video"", ""status"": ""begin""}"
debugINVXOM:debugXJSYC3,9,1604981361269,"{""phase"": ""command_video"", ""status"": ""play/pause clicked: 0""}"
debugINVXOM:debugXJSYC3,10,1604981378100,"{""phase"": ""command_video"", ""status"": ""video ended""}"
debugINVXOM:debugXJSYC3,11,1604981378857,"{""phase"": ""command_video"", ""status"": ""submit""}"
debugINVXOM:debugXJSYC3,12,1604981378860,"{""phase"": ""questions"", ""status"": ""begin""}"
debugINVXOM:debugXJSYC3,13,1604981384569,"{""phase"": ""questions_/static/videos/response/question/aggressive"", ""status"": ""submit""}"
debugINVXOM:debugXJSYC3,14,1604981384597,"{""phase"": ""checkquestion"", ""status"": ""begin""}"
debugINVXOM:debugXJSYC3,15,1604981388002,"{""phase"": ""checkquestion"", ""status"": ""submit""}"
debugKEVYZ5:debug2MW3XU,0,1604981649936,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugKEVYZ5:debug2MW3XU,1,1604981653740,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 3801, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugKEVYZ5:debug2MW3XU,2,1604981653750,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugKEVYZ5:debug2MW3XU,3,1604981657693,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugKEVYZ5:debug2MW3XU,4,1604981657713,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugKEVYZ5:debug2MW3XU,5,1604981658637,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugKEVYZ5:debug2MW3XU,6,1604981669420,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugKEVYZ5:debug2MW3XU,7,1604981671282,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugKEVYZ5:debug2MW3XU,8,1604981671288,"{""phase"": ""command_video"", ""status"": ""begin""}"
debugKEVYZ5:debug2MW3XU,9,1604981674858,"{""phase"": ""command_video"", ""status"": ""play/pause clicked: 0""}"
debugKEVYZ5:debug2MW3XU,10,1604981691693,"{""phase"": ""command_video"", ""status"": ""video ended""}"
debugKEVYZ5:debug2MW3XU,11,1604981692766,"{""phase"": ""command_video"", ""status"": ""submit""}"
debugKEVYZ5:debug2MW3XU,12,1604981692770,"{""phase"": ""questions"", ""status"": ""begin""}"
debugKEVYZ5:debug2MW3XU,13,1604981698010,"{""phase"": ""questions_/static/videos/response/question/aggressive"", ""status"": ""submit""}"
debugKEVYZ5:debug2MW3XU,14,1604981698016,"{""phase"": ""checkquestion"", ""status"": ""begin""}"
debugKEVYZ5:debug2MW3XU,15,1604981700319,"{""phase"": ""checkquestion"", ""status"": ""submit""}"
debugVYZQQD:debugDICQKP,0,1606240336964,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugVYZQQD:debugDICQKP,1,1606240338220,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1253, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugVYZQQD:debugDICQKP,2,1606240338236,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugVYZQQD:debugDICQKP,3,1606240341820,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugVYZQQD:debugDICQKP,4,1606240341877,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugVYZQQD:debugDICQKP,5,1606240343698,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugVYZQQD:debugDICQKP,6,1606240354852,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugVYZQQD:debugDICQKP,7,1606240355159,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugVYZQQD:debugDICQKP,8,1606240355175,"{""phase"": ""command_video"", ""status"": ""begin""}"
debugVYZQQD:debugDICQKP,9,1606240357019,"{""phase"": ""command_video"", ""status"": ""play/pause clicked: 0""}"
debugVYZQQD:debugDICQKP,10,1606240374049,"{""phase"": ""command_video"", ""status"": ""video ended""}"
debugVYZQQD:debugDICQKP,11,1606240380910,"{""phase"": ""command_video"", ""status"": ""submit""}"
debugVYZQQD:debugDICQKP,12,1606240380920,"{""phase"": ""questions"", ""status"": ""begin""}"
debugVYZQQD:debugDICQKP,13,1606240388134,"{""phase"": ""questions_/static/videos/response/question/passive"", ""status"": ""submit""}"
debugVYZQQD:debugDICQKP,14,1606240388161,"{""phase"": ""checkquestion"", ""status"": ""begin""}"
debugVYZQQD:debugDICQKP,15,1606240393038,"{""phase"": ""checkquestion"", ""status"": ""submit""}"
